y_true,y_pred
269.03,249.95
269.59,239.42
258.03,222.41
256.18,230.49
269.69,242.49
181.94,160.97
364.11,323.76
390.85,357.15
251.44,217.84
289.05,285.31
269.72,272.65
222.49,201.41
296.84,295.28
154.02,136.0
170.26,155.87
220.34,206.24
382.5,346.63
403.7,381.2
264.75,234.5
275.18,254.56
155.19,160.08
175.57,172.24
233.02,229.41
339.18,322.93
396.11,378.64
272.66,256.47
381.6,373.07
116.84,129.95
325.29,300.0
396.77,386.94
235.85,249.72
232.33,246.47
392.98,381.04
298.96,289.5
321.44,258.25
200.3,198.59
256.17,243.57
207.02,190.82
357.94,366.33
391.43,383.75
204.34,187.08
216.1,205.56
311.57,329.76
134.86,121.72
373.98,380.92
170.23,186.16
214.68,203.26
147.03,140.34
198.02,192.36
226.03,230.38
386.15,406.93
400.44,426.48
169.43,163.57
327.69,315.54
258.42,280.99
382.57,401.74
253.82,241.89
242.62,267.77
134.04,124.3
342.39,363.53
410.78,465.32
208.26,214.18
350.43,377.05
256.5,254.41
395.15,423.7
194.69,198.14
177.1,187.37
400.02,414.23
209.37,205.77
247.9,273.45
262.03,255.96
233.32,249.31
411.4,404.3
406.63,425.72
204.43,231.1
485.78,378.95
161.25,141.17
247.44,272.62
292.53,305.86
149.77,162.29
392.98,397.46
308.66,352.14
260.75,254.3
386.92,397.97
209.86,209.22
190.68,224.77
430.19,365.72
285.61,284.94
281.78,311.24
277.42,286.76
277.89,296.55
153.79,173.6
208.24,213.74
205.92,206.29
227.63,254.37
174.74,196.93
257.77,261.26
103.48,122.74
287.55,312.01
201.01,206.75
347.12,344.97
381.04,390.08
283.62,336.81
260.43,259.63
290.55,315.3
380.67,379.57
269.81,262.19
350.42,383.37
312.58,311.2
253.69,257.51
181.59,203.63
178.8,208.64
164.32,185.86
233.39,224.12
389.44,342.68
198.41,190.11
269.63,267.94
394.57,378.22
145.65,143.55
261.43,251.59
431.37,428.48
378.74,377.22
178.65,189.74
126.56,127.21
252.84,238.64
167.7,158.62
263.68,301.4
301.25,259.4
218.61,221.3
378.52,355.54
381.06,355.57
230.01,189.12
217.16,235.89
251.81,244.01
256.59,253.28
391.32,375.38
197.67,190.87
232.69,253.9
208.49,194.77
268.35,244.87
509.7,458.71
208.05,205.6
357.55,355.37
196.74,185.16
144.67,151.68
257.78,249.84
306.45,317.18
257.45,260.34
200.69,192.07
212.23,197.86
378.57,360.93
389.56,395.95
251.38,238.71
300.36,327.53
254.38,230.36
336.08,334.46
444.19,446.9
389.6,370.7
270.61,261.76
145.27,148.44
339.88,344.48
232.31,238.08
346.06,368.9
231.69,256.82
343.32,329.3
258.01,261.89
389.56,401.13
210.31,213.75
213.24,209.88
285.36,278.46
406.23,431.22
257.39,234.6
339.87,346.36
389.56,400.34
156.35,156.92
209.22,203.66
155.19,148.17
206.99,211.33
388.82,401.73
396.31,399.22
153.2,138.54
224.13,234.38
379.13,363.36
412.88,307.02
248.98,220.53
236.84,237.1
169.89,176.43
207.43,219.86
79.39,87.42
191.17,215.73
182.13,193.53
182.13,187.1
201.06,188.11
481.29,456.86
391.64,375.11
206.99,207.77
379.72,376.56
207.97,209.9
242.24,206.28
147.82,169.22
143.39,127.98
162.41,177.81
364.61,317.12
291.61,333.4
215.77,224.82
350.28,374.6
197.44,214.68
179.37,156.85
174.74,189.93
165.21,183.94
250.26,254.21
164.48,179.16
271.46,275.76
256.95,269.12
112.23,122.99
186.74,197.74
511.85,538.01
421.01,414.89
173.8,201.19
217.96,234.42
491.19,474.18
263.1,274.96
231.31,295.12
239.8,253.85
183.73,201.44
214.21,218.68
384.7,407.53
146.23,150.04
471.15,453.09
400.81,432.08
277.87,279.75
207.37,209.45
390.4,393.76
377.34,389.43
213.9,226.53
213.24,211.04
407.97,420.97
180.89,211.57
260.56,249.74
241.18,275.36
263.1,252.54
245.72,264.16
242.99,250.94
188.18,171.1
258.41,255.82
204.85,203.89
351.88,362.95
207.74,211.83
209.98,198.46
226.49,254.26
210.79,224.75
277.61,279.47
214.45,194.52
210.41,217.63
260.69,239.59
389.22,378.36
187.69,202.51
344.83,338.42
379.58,365.08
178.0,187.01
232.81,249.52
240.02,248.38
263.85,249.68
198.33,191.23
274.69,271.32
203.3,182.97
207.81,201.83
200.15,190.59
449.46,435.12
269.39,261.77
327.96,228.17
295.36,287.39
203.5,183.03
339.88,330.67
265.9,286.21
202.84,183.19
273.99,256.14
183.17,178.25
199.66,186.98
251.47,267.62
202.25,189.26
198.63,204.69
324.96,331.07
449.65,436.66
200.54,227.67
382.54,360.17
155.19,148.74
398.77,388.26
393.36,376.58
346.29,327.48
391.16,372.55
273.32,259.66
388.24,392.13
267.31,299.23
322.13,314.81
148.1,138.5
271.74,280.31
229.45,242.91
208.49,204.22
392.31,378.29
259.59,248.52
113.04,131.42
247.5,258.52
198.63,193.1
392.62,398.07
420.11,293.69
169.39,164.6
188.64,185.54
281.21,288.86
226.03,233.06
270.62,274.33
204.43,230.71
209.97,201.77
410.69,435.54
427.81,383.91
216.12,242.97
379.92,394.65
269.38,274.4
437.49,470.15
411.0,420.72
339.58,340.68
239.34,266.12
401.3,401.42
312.4,298.41
176.66,173.97
200.63,197.34
395.99,403.82
396.03,379.9
270.75,271.12
266.63,286.2
389.63,382.19
210.53,210.75
389.26,380.73
216.8,227.62
296.79,321.72
254.68,243.89
258.04,253.67
177.88,177.52
329.41,333.19
418.63,397.92
258.11,270.46
477.49,493.58
233.12,220.35
198.66,193.05
266.63,298.05
392.3,428.64
479.51,443.62
145.65,146.2
283.87,292.18
269.46,263.59
237.55,263.72
149.77,150.2
177.73,196.27
389.42,377.78
398.79,421.08
232.7,253.16
390.66,393.08
256.33,275.62
209.35,203.86
327.54,345.4
404.31,424.7
296.35,282.05
312.58,284.09
328.03,339.86
224.27,268.27
389.42,377.34
229.15,237.7
165.54,157.3
231.17,252.39
350.93,357.25
207.67,223.5
89.25,102.28
390.23,378.97
385.42,290.71
245.06,275.32
278.1,319.89
389.59,391.99
174.17,166.32
177.48,182.38
202.19,194.13
122.14,118.05
196.58,187.65
204.87,191.13
211.48,199.41
440.14,408.69
436.54,312.96
84.39,84.35
192.56,198.41
105.36,121.25
174.6,176.69
205.68,190.19
396.72,397.48
392.26,385.92
296.55,319.83
413.92,342.33
393.68,387.22
397.38,407.25
258.48,258.6
212.24,206.81
347.88,309.62
276.93,264.42
164.98,179.5
316.43,286.08
377.83,372.5
165.88,185.61
181.57,181.05
180.42,192.24
404.4,442.83
356.57,385.24
217.32,210.84
381.07,360.33
443.7,439.72
254.8,283.29
317.14,310.58
599.69,527.53
378.16,373.76
443.57,480.36
281.65,301.26
374.87,241.51
228.17,259.98
203.14,198.65
345.59,330.6
321.54,312.64
184.06,205.67
284.6,303.28
398.95,424.06
280.23,295.03
465.86,429.65
165.88,176.49
183.68,202.59
325.29,329.31
466.33,444.74
259.12,261.4
339.39,348.15
210.84,229.28
199.48,197.81
221.95,240.5
325.44,335.19
329.58,353.01
144.67,152.08
266.27,294.43
145.34,148.43
267.43,296.81
192.48,220.62
408.25,421.49
390.39,392.3
307.65,305.86
387.38,411.06
197.82,211.52
296.63,355.05
184.36,199.41
235.48,302.06
458.4,431.7
351.21,362.21
207.32,220.13
271.62,281.35
380.96,370.37
353.71,337.5
374.07,405.83
209.97,213.65
233.85,290.23
223.14,233.41
209.71,222.86
183.73,183.68
180.66,186.62
282.95,281.53
398.71,418.41
258.11,263.78
144.98,148.74
389.63,390.78
271.39,272.08
231.18,256.68
327.35,329.13
551.04,472.04
273.39,266.02
386.55,382.49
339.56,342.84
256.03,267.31
203.57,186.34
124.35,119.93
263.54,298.55
380.04,377.56
375.5,379.9
286.15,307.22
293.3,304.85
387.72,360.68
420.98,422.65
496.53,349.37
263.84,244.86
345.02,348.81
420.77,452.76
237.66,243.32
351.88,359.9
424.81,373.54
214.49,219.17
254.33,242.08
258.26,242.53
257.59,252.47
291.63,298.81
378.15,356.67
180.09,178.68
151.68,163.87
223.72,245.93
230.84,238.54
415.37,417.71
209.35,206.09
340.65,340.51
198.17,189.63
229.22,223.55
175.57,173.09
401.49,363.21
146.0,152.32
432.04,422.8
332.38,344.63
356.18,332.38
308.23,306.37
505.59,468.27
130.07,146.4
222.95,227.1
619.09,500.93
221.52,213.57
258.37,284.62
329.67,314.02
272.6,292.7
218.69,189.33
289.87,312.68
290.24,309.22
202.24,194.58
197.88,195.17
580.46,534.19
148.81,150.52
379.9,366.58
391.0,373.28
217.41,252.19
257.91,264.72
143.87,156.93
268.4,286.82
248.0,178.27
207.13,208.7
429.1,428.64
273.72,294.63
164.85,191.14
261.29,268.21
180.76,190.05
176.2,185.51
152.65,164.9
336.35,369.97
443.03,358.2
194.05,218.79
347.4,384.06
400.04,443.4
267.66,333.39
135.72,140.85
250.56,300.14
271.84,309.64
232.03,261.76
229.12,249.72
258.19,289.7
125.83,146.89
204.15,213.64
197.47,207.38
234.05,260.6
194.64,227.83
203.98,210.05
489.19,444.57
240.26,254.46
274.48,247.84
211.91,220.18
195.73,198.52
385.59,391.18
216.58,244.13
329.67,338.4
119.19,150.27
402.65,445.07
207.43,240.22
149.27,161.75
420.24,509.23
274.15,320.88
233.02,254.58
260.47,279.81
251.64,248.7
101.91,116.3
200.14,199.39
275.75,282.72
247.9,279.27
273.73,274.97
385.57,422.53
207.69,201.71
409.62,379.72
389.51,416.93
218.4,213.89
389.39,412.12
198.87,224.67
394.57,373.48
344.91,357.94
381.58,368.95
145.14,144.72
161.0,151.48
345.6,322.89
396.93,376.42
195.11,178.9
438.9,451.91
149.77,146.15
245.44,270.64
216.1,209.2
483.66,468.8
226.05,218.96
237.16,270.33
198.47,192.75
265.9,262.97
321.28,284.73
252.06,219.14
270.24,241.1
153.34,134.57
339.39,316.04
270.23,292.81
326.42,289.86
380.31,329.55
183.17,159.7
432.38,341.31
290.24,280.49
359.38,356.07
214.83,195.84
254.91,212.26
345.66,311.48
388.84,355.14
388.73,355.11
298.1,248.92
248.74,214.2
327.83,295.73
283.76,269.61
165.07,162.55
346.06,326.0
343.77,309.95
260.25,231.24
201.1,174.96
174.75,164.99
382.63,336.24
199.1,185.03
263.63,232.93
394.97,364.22
274.46,317.07
488.81,438.74
431.85,398.84
198.19,203.8
389.68,368.31
197.58,183.69
202.18,177.15
114.74,121.17
437.23,396.4
365.06,363.51
247.14,229.08
252.05,223.84
390.37,376.48
618.08,620.02
230.06,241.51
150.12,137.07
296.48,329.38
345.6,344.31
351.65,351.53
192.33,229.83
389.53,418.6
205.15,190.16
105.85,104.05
242.19,264.46
316.82,314.62
221.49,235.55
273.4,280.24
387.51,407.44
198.35,203.8
229.67,261.19
317.09,361.0
190.24,174.77
325.07,332.81
206.7,195.28
381.06,392.3
282.52,312.14
231.06,258.85
261.94,280.45
235.16,255.83
277.9,301.94
382.5,294.03
257.75,257.24
126.56,124.35
170.58,175.26
174.17,165.03
197.49,205.56
178.46,184.6
174.85,208.21
184.55,226.13
400.8,468.65
207.53,224.15
197.82,224.68
212.86,237.11
273.22,290.33
209.21,224.93
260.5,291.42
174.75,189.42
202.14,210.57
269.99,287.34
339.01,383.95
153.88,161.73
152.47,170.18
212.59,223.65
271.28,288.74
224.92,240.58
397.56,460.61
235.89,268.36
272.05,319.05
420.63,428.07
378.47,400.98
172.71,199.93
185.51,210.61
379.57,379.79
400.3,421.02
145.86,146.6
333.52,364.95
254.18,260.78
320.27,381.1
424.41,498.5
338.37,377.98
346.54,352.48
384.95,388.63
384.15,383.61
346.33,359.7
156.28,140.45
234.06,236.49
169.37,156.27
329.96,288.19
112.23,119.89
321.24,311.14
478.12,308.23
325.77,313.7
350.58,344.38
268.35,301.74
380.57,348.6
144.9,133.26
257.91,228.87
212.01,201.7
372.32,286.63
321.54,301.48
217.73,200.98
209.36,186.69
100.6,116.55
224.92,218.72
220.94,221.22
231.74,216.82
176.9,159.16
225.19,202.48
166.76,151.83
158.46,148.5
326.42,290.38
379.72,339.54
366.71,342.21
395.25,350.79
368.31,344.88
254.84,248.53
309.2,274.93
108.34,93.97
442.42,423.26
231.17,229.85
408.05,395.33
434.28,424.74
168.15,148.12
347.12,321.75
265.08,245.27
205.68,194.62
270.09,252.04
389.54,369.25
419.94,376.86
390.75,391.18
146.95,113.34
388.97,369.83
363.38,354.65
356.18,341.15
202.69,208.08
278.91,273.44
360.43,364.83
409.4,385.78
350.58,340.25
232.78,234.14
411.27,304.97
146.23,131.98
229.97,230.86
232.22,205.3
354.97,374.14
114.96,128.67
236.21,251.62
211.77,204.85
284.18,240.51
203.42,220.12
273.19,288.99
197.39,205.87
170.89,167.01
325.49,323.29
230.45,226.9
284.97,301.42
252.49,254.92
259.38,265.67
345.54,363.97
206.7,245.3
385.97,429.79
104.82,120.78
247.82,262.17
379.19,376.53
223.38,239.66
399.48,435.5
197.59,226.46
395.67,402.8
151.55,150.61
186.6,225.01
154.21,165.9
215.22,230.05
252.12,251.0
233.56,249.6
247.44,282.24
408.84,455.64
392.31,423.16
378.43,401.36
202.9,206.45
230.28,264.16
259.99,252.11
346.33,360.66
154.04,161.78
180.72,201.24
361.19,396.43
388.73,419.17
146.24,157.33
337.58,281.55
261.6,276.8
351.65,356.27
377.82,388.14
251.26,263.23
170.28,166.99
151.99,169.66
205.81,209.53
421.68,460.52
288.15,297.39
236.47,239.82
177.1,182.95
270.57,255.0
390.34,385.51
251.38,244.12
391.83,416.88
381.46,393.1
238.38,212.07
208.33,201.64
164.48,181.95
251.37,236.74
395.05,388.27
280.97,279.52
585.98,491.73
211.66,202.05
169.36,162.51
138.23,133.42
269.86,263.21
333.61,332.18
171.27,192.52
329.89,331.86
357.54,343.62
154.55,129.11
346.5,348.93
474.5,436.65
198.74,224.33
428.58,454.22
205.68,182.49
323.34,313.35
348.79,346.63
221.1,201.23
217.8,206.42
230.33,237.55
219.79,228.47
231.18,243.27
349.44,276.41
390.62,371.39
323.34,306.17
218.83,225.09
390.8,372.57
247.84,244.68
272.05,263.39
347.12,346.48
270.73,270.67
327.8,312.44
207.56,194.04
232.68,237.69
269.41,273.3
380.61,365.92
86.49,85.15
236.64,216.61
383.34,377.06
395.24,410.63
190.64,204.14
203.71,200.92
258.43,256.58
228.27,240.88
285.85,299.66
277.0,267.32
145.65,140.13
339.58,347.97
225.06,229.65
154.23,154.7
345.02,358.56
114.96,136.49
280.34,264.35
281.48,278.86
422.81,385.58
271.46,270.01
278.81,290.48
269.57,270.56
221.11,215.44
253.91,237.47
251.37,239.26
236.21,261.21
381.74,378.22
203.2,190.98
478.96,393.92
299.54,324.04
184.36,193.32
356.16,369.69
148.43,160.09
209.97,219.51
325.77,324.62
147.03,142.21
390.8,386.03
240.92,265.08
398.94,410.42
228.78,254.93
232.91,255.33
149.54,159.64
355.37,360.48
284.92,280.53
198.17,208.74
423.34,450.75
217.76,210.26
146.23,145.75
231.69,256.85
329.58,339.48
110.71,130.32
378.02,391.21
269.51,275.54
215.83,227.31
227.17,247.01
386.19,379.3
387.4,382.41
207.32,211.14
252.08,264.77
446.83,410.21
218.04,214.04
256.26,254.66
436.67,447.42
449.77,402.98
194.93,194.96
346.28,361.23
273.22,283.18
212.91,241.03
397.49,437.09
256.39,281.44
206.98,202.18
278.43,290.48
283.78,278.15
251.84,242.69
315.25,319.58
180.64,196.99
199.46,190.01
480.22,490.45
172.98,176.29
235.79,253.34
447.32,470.62
269.28,274.35
202.56,198.45
359.74,380.92
269.41,264.07
256.5,258.58
246.16,261.83
259.12,271.39
324.6,330.6
275.55,293.1
383.27,377.13
390.68,388.33
253.56,266.3
252.5,272.06
483.91,425.14
362.43,366.27
333.61,340.44
180.91,164.83
301.26,257.72
154.02,146.89
281.08,282.19
122.14,125.17
400.44,383.69
131.19,115.85
358.89,357.18
334.28,348.52
273.46,271.52
474.14,313.43
271.85,255.27
427.86,386.43
500.93,408.6
214.58,220.26
246.82,241.79
144.27,138.76
150.22,138.73
259.46,260.9
197.49,193.58
378.38,372.47
174.17,174.26
320.83,370.76
348.95,328.1
479.96,467.16
391.09,417.28
372.32,316.75
181.35,180.77
395.2,401.63
514.69,483.27
198.22,191.97
190.78,203.0
206.51,241.32
223.13,227.09
206.53,206.3
390.47,384.41
225.19,214.72
223.41,215.91
203.23,190.16
199.26,190.19
385.36,386.04
494.73,516.23
209.34,198.52
228.67,250.52
348.79,379.28
379.36,385.1
231.75,240.78
252.23,253.01
381.94,403.49
470.35,472.17
340.57,355.5
223.14,239.62
302.38,174.95
458.29,491.92
393.45,395.69
211.7,207.32
212.54,218.69
270.2,285.25
204.62,201.27
210.38,216.59
231.09,260.38
248.55,221.76
281.08,313.74
236.77,280.46
389.08,412.63
255.45,286.6
194.31,245.73
282.82,259.83
196.28,230.87
408.38,454.44
404.16,474.28
109.13,139.42
257.59,281.08
155.72,173.89
270.24,247.24
216.87,217.15
270.72,289.75
271.29,279.5
348.79,344.56
326.26,325.03
344.18,360.88
365.89,364.83
205.94,194.4
268.99,268.45
486.96,486.18
192.04,209.35
194.07,196.61
418.74,438.61
354.7,383.11
425.22,411.9
181.05,197.06
423.34,424.15
145.65,140.35
270.35,259.97
303.7,319.18
210.78,213.3
217.96,191.0
240.02,224.56
221.34,240.21
390.64,386.56
184.06,192.07
144.63,136.46
172.7,168.12
204.23,194.37
332.0,296.03
209.55,189.92
204.07,176.4
361.96,337.49
217.73,212.42
265.26,261.63
206.59,204.57
270.25,249.1
150.22,154.82
161.61,167.48
197.47,182.17
356.16,330.16
285.97,280.37
235.17,223.19
150.12,149.97
271.08,267.99
298.06,229.06
257.11,206.14
254.18,231.93
217.47,214.89
380.06,334.45
230.12,217.25
179.98,166.85
389.24,358.76
280.77,244.07
130.07,134.51
144.27,145.01
103.48,112.83
220.87,241.14
231.11,236.35
269.66,249.69
379.64,342.0
365.46,332.74
378.65,358.83
431.04,423.71
334.98,326.6
424.07,452.49
286.96,311.91
380.61,352.67
175.98,154.06
226.91,224.97
203.94,182.56
382.5,287.05
220.48,224.38
380.58,349.21
128.01,117.93
339.5,339.91
167.27,158.76
96.74,101.04
188.64,188.75
205.01,193.2
204.7,204.85
237.75,261.63
394.54,394.97
207.38,205.92
405.14,435.52
271.74,274.86
323.66,329.63
149.77,153.02
226.71,241.4
339.58,355.03
186.04,191.34
410.97,404.95
216.89,217.45
270.1,273.09
168.13,183.1
293.66,324.22
391.45,391.0
391.56,406.11
153.37,160.6
247.56,262.43
204.27,198.76
239.35,233.57
343.79,352.89
272.71,280.59
409.45,381.91
226.45,253.39
418.98,359.19
203.45,204.57
346.06,366.29
403.7,417.67
393.65,422.17
210.32,230.58
347.12,361.96
396.33,407.99
323.66,329.1
390.29,409.13
167.71,170.09
224.42,227.73
282.77,235.88
214.45,189.76
233.0,250.11
179.24,205.49
271.06,293.05
261.1,261.9
292.62,338.99
215.54,271.54
322.56,296.95
424.85,462.58
192.33,225.73
392.01,412.74
345.02,366.11
502.56,387.24
349.57,378.51
224.49,267.07
245.16,278.57
205.61,229.19
327.82,254.19
169.38,174.28
242.62,279.34
214.21,218.77
218.04,236.0
342.36,289.63
285.54,355.32
106.56,123.29
165.48,196.05
269.55,278.66
173.81,164.08
241.6,255.3
255.98,275.95
391.73,402.85
194.64,212.19
204.67,186.61
374.92,253.49
152.38,158.68
229.78,240.86
389.02,392.34
197.38,202.42
211.72,209.34
199.81,204.98
226.55,225.65
181.76,205.87
232.69,270.05
204.64,195.24
321.85,337.73
350.42,359.25
260.01,253.11
407.07,421.56
101.08,119.82
272.8,267.99
212.93,205.64
377.84,355.98
229.15,232.33
257.53,240.63
203.23,211.07
385.24,363.08
331.83,330.26
232.03,240.01
392.62,363.14
326.72,337.13
260.25,248.56
319.93,323.52
147.03,141.8
145.86,141.89
183.26,168.97
170.26,163.35
366.04,323.24
169.43,161.28
202.14,208.84
175.42,185.4
526.05,432.27
352.65,352.1
218.7,227.02
259.22,247.78
202.74,176.62
338.37,363.72
207.08,203.31
284.94,293.75
199.8,191.1
323.46,306.01
421.02,396.18
391.02,395.06
339.5,334.56
613.94,464.02
380.99,248.63
230.12,232.82
184.37,189.81
346.06,355.66
206.77,213.87
170.68,189.85
378.06,369.8
361.15,374.0
145.14,151.45
223.1,231.07
381.99,380.25
233.93,234.45
302.27,329.91
285.54,302.29
333.68,347.2
350.58,354.15
352.64,377.32
349.57,355.93
154.1,134.65
357.55,354.67
273.4,299.35
254.91,257.39
353.98,366.3
145.34,158.6
280.77,271.58
301.26,264.29
169.34,181.28
393.08,404.46
208.97,214.65
364.83,397.45
500.93,458.44
399.31,411.64
174.81,194.24
208.65,216.96
379.44,391.85
391.63,421.79
389.04,410.79
345.08,347.96
192.34,209.43
258.54,264.39
146.23,153.67
177.03,190.64
357.93,379.82
197.84,215.83
398.53,430.51
391.18,391.97
345.59,352.01
389.93,406.31
274.72,289.49
247.39,220.95
197.88,203.51
165.07,183.08
373.3,429.83
295.42,265.18
391.18,388.34
395.24,387.69
177.75,195.44
203.7,211.03
391.52,404.22
172.44,215.11
273.4,297.26
325.79,330.91
203.42,205.67
276.93,281.95
268.65,292.97
356.92,362.79
251.53,245.39
231.55,251.74
346.51,362.61
404.3,405.18
207.41,218.24
283.73,295.69
146.24,148.27
187.65,198.8
269.41,269.68
384.63,360.49
226.68,224.02
427.81,385.79
208.93,201.72
352.61,383.04
207.01,205.59
195.46,206.78
559.66,413.08
395.67,377.91
214.93,249.92
210.71,210.4
167.08,190.96
411.34,352.52
496.82,442.05
421.98,397.29
261.8,269.89
390.68,386.28
345.02,340.39
126.38,141.3
349.38,339.66
399.01,399.4
380.04,363.02
526.16,507.92
230.01,219.5
343.14,353.29
369.62,333.0
211.9,205.93
328.03,348.74
210.97,201.95
311.62,308.81
203.3,186.02
